customer,location,initial_date,transaction_date,amount
cust33764,22,2023-11-01,2023-11-01,49.0
cust33765,22,2023-11-01,2023-11-01,49.0
cust33766,22,2023-11-01,2023-11-01,49.0
cust33767,22,2023-11-01,2023-11-01,49.0
cust33768,22,2023-11-01,2023-11-01,49.0
cust33769,22,2023-11-01,2023-11-01,49.0
cust33770,22,2023-11-01,2023-11-01,49.0
cust33771,22,2023-11-01,2023-11-01,49.0
cust33772,22,2023-11-01,2023-11-01,49.0
cust33773,22,2023-11-01,2023-11-01,49.0
cust33774,22,2023-11-01,2023-11-01,49.0
cust33775,22,2023-11-01,2023-11-01,49.0
cust33777,22,2023-11-01,2023-11-01,49.0
cust33779,22,2023-11-01,2023-11-01,49.0
cust33783,22,2023-11-01,2023-11-01,49.0
cust33784,22,2023-11-01,2023-11-01,49.0
cust33785,22,2023-11-01,2023-11-01,49.0
cust33786,22,2023-11-01,2023-11-01,49.0
cust33790,22,2023-10-01,2023-10-17,25.05
cust33790,22,2023-10-01,2023-10-18,-25.05
cust33790,22,2023-10-01,2023-10-23,-25.05
cust33790,22,2023-10-01,2023-10-20,25.05
cust33791,22,2023-11-01,2023-11-01,49.0
cust33793,22,2023-11-01,2023-11-01,49.0
cust33794,22,2023-11-01,2023-11-01,49.0
cust33795,22,2023-10-01,2023-10-17,25.05
cust33795,22,2023-10-01,2023-10-23,-25.05
cust33795,22,2023-10-01,2023-10-20,25.05
cust33795,22,2023-10-01,2023-10-18,-25.05
cust33797,22,2023-11-01,2023-11-01,49.0
cust33798,22,2023-11-01,2023-11-01,49.0
cust33799,22,2023-11-01,2023-11-01,49.0
cust33801,22,2023-11-01,2023-11-01,49.0
cust33802,22,2023-11-01,2023-11-01,49.0
cust33803,22,2023-11-01,2023-11-01,49.0
cust33804,22,2023-11-01,2023-11-01,49.0
cust33805,22,2023-11-01,2023-11-01,49.0
cust33806,22,2023-11-01,2023-11-01,49.0
cust33807,22,2023-11-01,2023-11-07,49.0
cust33808,22,2023-11-01,2023-11-01,49.0
cust33809,22,2023-11-01,2023-11-01,49.0
cust33810,22,2023-11-01,2023-11-01,49.0
cust33811,22,2023-11-01,2023-11-01,49.0
cust33812,22,2023-11-01,2023-11-01,49.0
cust33813,22,2023-11-01,2023-11-01,49.0
cust33815,22,2023-11-01,2023-11-01,49.0
cust33816,22,2023-11-01,2023-11-01,49.0
cust33817,22,2023-11-01,2023-11-01,49.0
cust33818,22,2023-10-01,2023-10-19,-25.05
cust33818,22,2023-11-01,2023-11-14,49.0
cust33818,22,2023-10-01,2023-10-17,25.05
cust33820,22,2023-11-01,2023-11-01,49.0
cust33821,22,2023-11-01,2023-11-01,49.0
cust33822,22,2023-10-01,2023-10-18,-25.05
cust33822,22,2023-10-01,2023-10-17,25.05
cust33822,22,2023-10-01,2023-10-23,-25.05
cust33822,22,2023-10-01,2023-10-20,25.05
cust33823,22,2023-11-01,2023-11-01,49.0
cust33824,22,2023-11-01,2023-11-01,49.0
cust33825,22,2023-11-01,2023-11-01,49.0
cust33826,22,2023-11-01,2023-11-07,49.0
cust33826,22,2023-11-01,2023-11-03,-23.95
cust33826,22,2023-11-01,2023-11-01,23.95
cust33827,22,2023-11-01,2023-11-01,49.0
cust33828,22,2023-11-01,2023-11-01,49.0
cust33830,22,2023-11-01,2023-11-01,49.0
cust33831,22,2023-11-01,2023-11-01,49.0
cust33832,22,2023-11-01,2023-11-01,49.0
cust33833,22,2023-11-01,2023-11-01,49.0
cust33834,22,2023-11-01,2023-11-01,49.0
cust33835,22,2023-11-01,2023-11-01,49.0
cust33836,22,2023-11-01,2023-11-01,49.0
cust33838,22,2023-11-01,2023-11-01,49.0
cust33842,22,2023-11-01,2023-11-01,49.0
cust33843,22,2023-10-01,2023-10-01,49.0
cust33844,22,2023-11-01,2023-11-01,49.0
cust33845,22,2023-11-01,2023-11-01,49.0
cust33846,22,2023-11-01,2023-11-01,49.0
cust33847,22,2023-11-01,2023-11-01,49.0
cust33856,22,2023-11-01,2023-11-01,49.0
cust33858,22,2023-11-01,2023-11-01,49.0
cust33861,22,2023-11-01,2023-11-01,49.0
cust33863,22,2023-11-01,2023-11-01,49.0
cust33865,22,2023-11-01,2023-11-01,49.0
cust33866,22,2023-11-01,2023-11-01,49.0
cust33867,22,2023-11-01,2023-11-01,49.0
cust33869,22,2023-11-01,2023-11-06,49.0
cust33869,22,2023-11-01,2023-11-01,49.0
cust33869,22,2023-11-01,2023-11-02,-49.0
cust33871,22,2023-12-01,2023-12-01,49.0
cust33872,22,2023-12-01,2023-12-01,49.0
cust33873,22,2023-12-01,2023-12-01,49.0
cust33874,22,2023-12-01,2023-12-01,49.0
cust33875,22,2023-12-01,2023-12-01,49.0
cust33876,22,2023-12-01,2023-12-01,49.0
cust33877,22,2023-12-01,2023-12-05,49.0
cust33878,22,2023-12-01,2023-12-01,49.0
cust33886,22,2023-12-01,2023-12-01,49.0
cust33888,22,2023-12-01,2023-12-01,49.0
cust33889,22,2023-12-01,2023-12-01,49.0
cust33891,22,2023-12-01,2023-12-01,49.0
cust33892,22,2023-12-01,2023-12-01,49.0
cust33893,22,2023-12-01,2023-12-01,49.0
cust33894,22,2023-12-01,2023-12-01,49.0
cust33895,22,2023-11-01,2023-11-17,25.05
cust33895,22,2023-12-01,2023-12-01,49.0
cust33895,22,2023-11-01,2023-11-27,-25.05
cust33895,22,2023-11-01,2023-11-21,-25.05
cust33895,22,2023-11-01,2023-11-24,25.05
cust33896,22,2023-12-01,2023-12-01,49.0
cust33897,22,2023-12-01,2023-12-01,49.0
cust33898,22,2023-12-01,2023-12-01,49.0
cust33899,22,2023-12-01,2023-12-01,49.0
cust33899,22,2023-12-01,2023-12-04,-49.0
cust33899,22,2023-12-01,2023-12-12,49.0
cust33900,22,2023-12-01,2023-12-01,49.0
cust33901,22,2023-12-01,2023-12-01,49.0
cust33903,22,2023-12-01,2023-12-01,49.0
cust33905,22,2023-12-01,2023-12-01,49.0
cust33906,22,2023-12-01,2023-12-01,49.0
cust33912,22,2023-11-01,2023-11-20,-25.05
cust33912,22,2023-11-01,2023-11-17,25.05
cust33912,22,2023-11-01,2023-11-27,-25.05
cust33912,22,2023-11-01,2023-11-24,25.05
cust33914,22,2023-12-01,2023-12-01,49.0
cust33915,22,2023-12-01,2023-12-01,49.0
cust33917,22,2023-12-01,2023-12-01,49.0
cust33920,22,2023-12-01,2023-12-01,49.0
cust33923,22,2023-12-01,2023-12-01,29.0
cust33923,22,2023-12-01,2023-12-06,-39.0
cust33925,22,2023-12-01,2023-12-01,49.0
cust33929,22,2023-12-01,2023-12-01,49.0
cust33930,22,2023-12-01,2023-12-01,49.0
cust33932,22,2023-12-01,2023-12-01,49.0
cust33933,22,2023-12-01,2023-12-01,49.0
cust33934,22,2023-12-01,2023-12-05,49.0
cust33937,22,2023-12-01,2023-12-01,49.0
cust33938,22,2023-12-01,2023-12-01,49.0
cust33939,22,2023-12-01,2023-12-01,49.0
cust33940,22,2023-12-01,2023-12-01,49.0
cust33941,22,2023-12-01,2023-12-01,49.0
cust33942,22,2023-12-01,2023-12-01,49.0
cust33947,22,2023-12-01,2023-12-01,49.0
cust33948,22,2023-12-01,2023-12-01,49.0
cust33949,22,2023-12-01,2023-12-05,49.0
cust33949,22,2023-12-01,2023-12-04,-49.0
cust33949,22,2023-12-01,2023-12-01,49.0
cust33950,22,2023-12-01,2023-12-01,49.0
cust33951,22,2023-12-01,2023-12-01,49.0
cust33952,22,2023-12-01,2023-12-01,49.0
cust33953,22,2023-12-01,2023-12-02,49.0
cust33954,22,2023-12-01,2023-12-01,49.0
cust33956,22,2023-12-01,2023-12-01,49.0
cust33957,22,2023-12-01,2023-12-01,49.0
cust33958,22,2023-12-01,2023-12-01,49.0
cust33959,22,2023-12-01,2023-12-01,49.0
cust33960,22,2023-12-01,2023-12-01,49.0
cust33961,22,2023-12-01,2023-12-01,49.0
cust33962,22,2023-12-01,2023-12-01,49.0
cust33963,22,2023-12-01,2023-12-01,49.0
cust33964,22,2023-11-01,2023-11-27,-25.05
cust33964,22,2023-11-01,2023-11-24,25.05
cust33964,22,2023-11-01,2023-11-17,25.05
cust33964,22,2023-11-01,2023-11-20,-25.05
cust33965,22,2023-12-01,2023-12-01,49.0
cust33966,22,2023-12-01,2023-12-01,49.0
cust33967,22,2023-12-01,2023-12-01,49.0
cust33968,22,2023-12-01,2023-12-01,49.0
cust33971,22,2023-12-01,2023-12-01,49.0
cust33972,22,2023-12-01,2023-12-01,49.0
cust33974,22,2023-12-01,2023-12-01,49.0
cust33976,22,2023-12-01,2023-12-01,49.0
cust33977,22,2023-12-01,2023-12-01,49.0
cust33979,22,2023-12-01,2023-12-01,49.0
cust33980,22,2023-12-01,2023-12-08,49.0
cust33980,22,2023-12-01,2023-12-01,49.0
cust33980,22,2023-12-01,2023-12-05,-49.0
cust33981,22,2023-12-01,2023-12-01,49.0
cust33985,22,2023-11-01,2023-11-01,39.0
cust33986,22,2023-12-01,2023-12-01,49.0
cust33988,22,2023-12-01,2023-12-01,49.0
cust33989,22,2023-12-01,2023-12-04,-49.0
cust33989,22,2023-12-01,2023-12-05,49.0
cust33989,22,2023-12-01,2023-12-01,49.0
cust33991,22,2023-12-01,2023-12-01,49.0
cust33994,22,2023-12-01,2023-12-01,49.0
cust33995,22,2023-12-01,2023-12-01,49.0
cust33996,22,2023-12-01,2023-12-01,49.0
cust33998,22,2023-12-01,2023-12-01,49.0
cust33999,22,2023-12-01,2023-12-01,49.0
cust34000,22,2023-11-01,2023-11-01,39.0
cust34001,22,2023-12-01,2023-12-01,49.0
cust34002,22,2023-12-01,2023-12-01,49.0
cust34003,22,2023-12-01,2023-12-01,49.0
cust34005,22,2023-12-01,2023-12-01,49.0
cust34006,22,2023-12-01,2023-12-01,49.0
cust34007,22,2023-12-01,2023-12-01,49.0
cust34008,22,2023-12-01,2023-12-01,49.0
cust34009,22,2023-12-01,2023-12-01,49.0
cust34010,22,2023-12-01,2023-12-01,49.0
cust34011,22,2023-12-01,2023-12-01,49.0
cust34012,22,2023-12-01,2023-12-01,49.0
cust34014,22,2023-12-01,2023-12-01,49.0
cust34015,22,2023-12-01,2023-12-01,49.0
cust34016,22,2023-12-01,2023-12-01,49.0
cust34017,22,2023-11-01,2023-11-17,25.05
cust34017,22,2023-11-01,2023-11-28,-25.05
cust34017,22,2023-11-01,2023-11-21,-25.05
cust34017,22,2023-12-01,2023-12-05,-49.0
cust34017,22,2023-11-01,2023-11-24,25.05
cust34017,22,2023-12-01,2023-12-01,49.0
cust34018,22,2023-12-01,2023-12-01,49.0
cust34019,22,2023-12-01,2023-12-01,49.0
cust34020,22,2023-12-01,2023-12-01,49.0
cust34021,22,2023-12-01,2023-12-01,49.0
cust34022,22,2023-12-01,2023-12-01,49.0
cust34023,22,2023-12-01,2023-12-01,49.0
cust34027,22,2023-12-01,2023-12-23,49.0
cust34028,22,2023-12-01,2023-12-01,49.0
cust34029,22,2023-12-01,2023-12-01,49.0
cust34030,22,2023-12-01,2023-12-01,49.0
cust34032,22,2023-12-01,2023-12-01,49.0
cust34033,22,2023-12-01,2023-12-01,49.0
cust34034,22,2023-12-01,2023-12-01,49.0
cust34035,22,2023-12-01,2023-12-01,49.0
cust34036,22,2023-12-01,2023-12-01,49.0
cust34038,22,2023-12-01,2023-12-05,49.0
cust34039,22,2023-12-01,2023-12-04,49.0
cust34041,22,2023-12-01,2023-12-01,49.0
cust34042,22,2023-12-01,2023-12-01,49.0
cust34043,22,2023-12-01,2023-12-01,49.0
cust34044,22,2023-12-01,2023-12-01,49.0
cust34045,22,2023-12-01,2023-12-05,49.0
cust34046,22,2023-12-01,2023-12-01,49.0
cust34047,22,2023-12-01,2023-12-01,49.0
cust34048,22,2023-12-01,2023-12-01,49.0
cust34049,22,2023-12-01,2023-12-01,49.0
cust34050,22,2023-12-01,2023-12-01,49.0
cust34052,22,2023-12-01,2023-12-01,49.0
cust34055,22,2023-12-01,2023-12-01,49.0
cust34056,22,2023-12-01,2023-12-01,49.0
cust34057,22,2023-12-01,2023-12-01,49.0
cust34058,22,2023-12-01,2023-12-01,49.0
cust34059,22,2023-12-01,2023-12-01,49.0
cust34060,22,2023-12-01,2023-12-01,49.0
cust34061,22,2023-12-01,2023-12-01,49.0
cust34063,22,2023-12-01,2023-12-01,49.0
cust34064,22,2023-12-01,2023-12-01,49.0
cust34065,22,2023-12-01,2023-12-01,49.0
cust34066,22,2023-12-01,2023-12-05,49.0
cust34067,22,2023-12-01,2023-12-01,49.0
cust34068,22,2023-12-01,2023-12-01,49.0
cust34069,22,2023-12-01,2023-12-01,49.0
cust34070,22,2023-12-01,2023-12-01,49.0
cust34073,22,2023-12-01,2023-12-01,49.0
cust34075,22,2023-12-01,2023-12-01,49.0
cust34077,22,2023-12-01,2023-12-01,49.0
cust34078,22,2023-12-01,2023-12-01,49.0
cust34079,22,2023-12-01,2023-12-01,49.0
cust34080,22,2023-11-01,2023-11-17,25.05
cust34080,22,2023-11-01,2023-11-27,-25.05
cust34080,22,2023-11-01,2023-11-24,25.05
cust34080,22,2023-11-01,2023-11-20,-25.05
cust34081,22,2023-12-01,2023-12-01,49.0
cust34082,22,2023-12-01,2023-12-01,49.0
cust34083,22,2023-12-01,2023-12-01,49.0
cust34087,22,2023-12-01,2023-12-05,49.0
cust34088,22,2023-12-01,2023-12-01,49.0
cust34089,22,2023-12-01,2023-12-01,49.0
cust34090,22,2023-12-01,2023-12-01,49.0
cust34091,22,2023-12-01,2023-12-01,49.0
cust34092,22,2023-11-01,2023-11-21,-25.05
cust34092,22,2023-11-01,2023-11-17,25.05
cust34092,22,2023-11-01,2023-11-28,-25.05
cust34092,22,2023-11-01,2023-11-24,25.05
cust34093,22,2023-11-01,2023-11-17,25.05
cust34093,22,2023-11-01,2023-11-27,-25.05
cust34093,22,2023-11-01,2023-11-24,25.05
cust34093,22,2023-12-01,2023-12-11,49.0
cust34093,22,2023-11-01,2023-11-20,-25.05
cust34093,22,2023-12-01,2023-12-01,49.0
cust34093,22,2023-12-01,2023-12-04,-49.0
cust34094,22,2023-12-01,2023-12-01,49.0
cust34098,22,2023-12-01,2023-12-01,49.0
cust34099,22,2023-12-01,2023-12-01,15.52
cust34099,22,2023-10-01,2023-10-23,33.48
cust34100,22,2023-12-01,2023-12-01,49.0
cust34103,22,2023-12-01,2023-12-01,49.0
cust34105,22,2023-12-01,2023-12-01,49.0
cust34107,22,2023-12-01,2023-12-01,49.0
cust34108,22,2023-12-01,2023-12-01,49.0
cust34109,22,2023-12-01,2023-12-05,49.0
cust34110,22,2023-12-01,2023-12-01,49.0
cust34111,22,2023-12-01,2023-12-01,49.0
cust34112,22,2023-12-01,2023-12-01,49.0
cust34113,22,2023-12-01,2023-12-01,49.0
cust34114,22,2023-12-01,2023-12-01,49.0
cust34115,22,2023-12-01,2023-12-01,49.0
cust34116,22,2023-11-01,2023-11-28,-25.05
cust34116,22,2023-11-01,2023-11-17,25.05
cust34116,22,2023-11-01,2023-11-24,25.05
cust34116,22,2023-11-01,2023-11-20,-25.05
cust34117,22,2023-12-01,2023-12-01,49.0
cust34120,22,2023-12-01,2023-12-01,49.0
cust34121,22,2023-12-01,2023-12-01,49.0
cust34122,22,2023-12-01,2023-12-01,49.0
cust34124,22,2023-12-01,2023-12-01,49.0
cust34125,22,2023-12-01,2023-12-01,49.0
cust34126,22,2023-12-01,2023-12-01,49.0
cust34129,22,2023-12-01,2023-12-01,49.0
cust34131,22,2023-12-01,2023-12-01,49.0
cust34132,22,2023-12-01,2023-12-01,49.0
cust34133,22,2023-12-01,2023-12-01,49.0
cust34134,22,2023-12-01,2023-12-01,49.0
cust34135,22,2023-12-01,2023-12-05,49.0
cust34138,22,2023-12-01,2023-12-05,49.0
cust34139,22,2023-12-01,2023-12-01,49.0
cust34141,22,2023-12-01,2023-12-01,49.0
cust34142,22,2023-12-01,2023-12-01,49.0
cust34143,22,2023-12-01,2023-12-01,49.0
cust34145,22,2023-11-01,2023-11-24,25.05
cust34145,22,2023-11-01,2023-11-17,25.05
cust34145,22,2023-11-01,2023-11-27,-25.05
cust34145,22,2023-11-01,2023-11-20,-25.05
cust34146,22,2023-12-01,2023-12-01,49.0
cust34148,22,2023-12-01,2023-12-01,49.0
cust34149,22,2023-12-01,2023-12-01,49.0
cust34153,22,2023-11-01,2023-11-21,-10.0
cust34153,22,2023-12-01,2023-12-12,49.0
cust34153,22,2023-11-01,2023-11-17,10.0
cust34155,22,2023-11-01,2023-11-21,-10.0
cust34155,22,2023-11-01,2023-11-17,10.0
cust34156,22,2023-12-01,2023-12-12,49.0
cust34156,22,2023-11-01,2023-11-17,10.0
cust34156,22,2023-11-01,2023-11-21,-10.0
cust34157,22,2023-11-01,2023-11-17,10.0
cust34157,22,2023-12-01,2023-12-12,49.0
cust34157,22,2023-11-01,2023-11-21,-10.0
cust34158,22,2023-11-01,2023-11-21,-10.0
cust34158,22,2023-11-01,2023-11-17,10.0
cust34158,22,2023-12-01,2023-12-12,49.0
cust34159,22,2023-11-01,2023-11-17,10.0
cust34159,22,2023-11-01,2023-11-21,-10.0
cust34160,22,2023-11-01,2023-11-17,10.0
cust34160,22,2023-11-01,2023-11-21,-10.0
cust34161,22,2023-11-01,2023-11-17,10.0
cust34161,22,2023-11-01,2023-11-21,-10.0
cust34162,22,2023-11-01,2023-11-21,-10.0
cust34162,22,2023-11-01,2023-11-17,10.0
cust34163,22,2023-11-01,2023-11-17,10.0
cust34163,22,2023-11-01,2023-11-21,-10.0
cust34164,22,2023-11-01,2023-11-17,10.0
cust34164,22,2023-11-01,2023-11-21,-10.0
cust34166,22,2023-12-01,2023-12-01,49.0
cust34167,22,2023-12-01,2023-12-01,49.0
cust34168,22,2023-12-01,2023-12-01,49.0
cust34171,22,2023-12-01,2023-12-01,49.0
cust34172,22,2023-12-01,2023-12-01,49.0
cust34175,22,2023-12-01,2023-12-01,49.0
cust34176,22,2023-11-01,2023-11-17,10.0
cust34176,22,2023-11-01,2023-11-21,-10.0
cust34177,22,2023-12-01,2023-12-01,49.0
cust34178,22,2023-12-01,2023-12-01,49.0
cust34179,22,2023-12-01,2023-12-01,49.0
cust34182,22,2023-12-01,2023-12-01,49.0
cust34183,22,2023-11-01,2023-11-01,49.0
cust34185,22,2023-12-01,2023-12-01,49.0
cust34186,22,2023-12-01,2023-12-01,49.0
cust34187,22,2023-12-01,2023-12-01,49.0
cust34188,22,2023-12-01,2023-12-01,49.0
cust34189,22,2023-11-01,2023-11-21,-10.0
cust34189,22,2023-11-01,2023-11-17,10.0
cust34190,22,2023-11-01,2023-11-21,-10.0
cust34190,22,2023-11-01,2023-11-17,10.0
cust34195,22,2023-11-01,2023-11-21,-25.05
cust34195,22,2023-11-01,2023-11-17,25.05
cust34196,22,2023-12-01,2023-12-01,49.0
cust34197,22,2023-12-01,2023-12-01,49.0
cust34199,22,2023-12-01,2023-12-01,49.0
cust34200,22,2023-12-01,2023-12-01,49.0
cust34202,22,2023-12-01,2023-12-01,49.0
cust34203,22,2023-12-01,2023-12-05,49.0
cust34204,22,2023-12-01,2023-12-01,49.0
cust34205,22,2023-12-01,2023-12-01,49.0
cust34206,22,2023-12-01,2023-12-01,49.0
cust34207,22,2023-12-01,2023-12-05,49.0
cust34209,22,2023-11-01,2023-11-17,25.05
cust34209,22,2023-11-01,2023-11-27,-25.05
cust34209,22,2023-11-01,2023-11-24,25.05
cust34209,22,2023-11-01,2023-11-20,-25.05
cust34210,22,2023-12-01,2023-12-01,49.0
cust34211,22,2023-12-01,2023-12-01,49.0
cust34212,22,2023-12-01,2023-12-01,49.0
cust34213,22,2023-12-01,2023-12-05,49.0
cust34214,22,2023-12-01,2023-12-01,49.0
cust34215,22,2023-11-01,2023-11-22,-25.05
cust34215,22,2023-11-01,2023-11-17,25.05
cust34216,22,2023-12-01,2023-12-01,49.0
cust34218,22,2023-12-01,2023-12-01,49.0
cust34219,22,2023-12-01,2023-12-01,49.0
cust34221,22,2023-12-01,2023-12-01,49.0
cust34221,22,2023-12-01,2023-12-07,49.0
cust34221,22,2023-12-01,2023-12-05,-49.0
cust34223,22,2023-12-01,2023-12-01,49.0
cust34225,22,2023-12-01,2023-12-05,49.0
cust34226,22,2023-12-01,2023-12-01,49.0
cust34227,22,2023-12-01,2023-12-01,49.0
cust34230,22,2023-12-01,2023-12-01,49.0
cust34234,22,2023-12-01,2023-12-01,49.0
cust34235,22,2023-12-01,2023-12-01,49.0
cust34236,22,2023-12-01,2023-12-01,49.0
cust34237,22,2023-12-01,2023-12-01,49.0
cust34239,22,2023-12-01,2023-12-01,49.0
cust34239,22,2023-12-01,2023-12-07,49.0
cust34239,22,2023-12-01,2023-12-05,-49.0
cust34240,22,2023-12-01,2023-12-01,49.0
cust34241,22,2023-11-01,2023-11-21,-10.0
cust34241,22,2023-11-01,2023-11-17,10.0
cust34242,22,2023-12-01,2023-12-01,49.0
cust34243,22,2023-11-01,2023-11-17,25.05
cust34243,22,2023-11-01,2023-11-21,-25.05
cust34244,22,2023-12-01,2023-12-01,49.0
cust34245,22,2023-12-01,2023-12-05,49.0
cust34246,22,2023-12-01,2023-12-01,49.0
cust34247,22,2023-12-01,2023-12-05,49.0
cust34248,22,2023-11-01,2023-11-21,-25.05
cust34248,22,2023-11-01,2023-11-17,25.05
cust34249,22,2023-12-01,2023-12-01,49.0
cust34251,22,2023-12-01,2023-12-01,49.0
cust34253,22,2023-12-01,2023-12-01,49.0
cust34254,22,2023-12-01,2023-12-19,-25.05
cust34254,22,2023-12-01,2023-12-26,-25.05
cust34254,22,2023-12-01,2023-12-17,25.05
cust34254,22,2023-12-01,2023-12-22,25.05
cust34278,22,2023-12-01,2023-12-19,-25.05
cust34278,22,2023-12-01,2023-12-17,25.05
cust34278,22,2023-12-01,2023-12-26,-25.05
cust34278,22,2023-12-01,2023-12-22,25.05
cust34321,22,2023-12-01,2023-12-01,39.0
cust34376,22,2023-12-01,2023-12-17,25.05
cust34376,22,2023-12-01,2023-12-20,-25.05
cust34376,22,2023-12-01,2023-12-27,-25.05
cust34376,22,2023-12-01,2023-12-22,25.05
cust34404,22,2023-12-01,2023-12-17,25.05
cust34404,22,2023-12-01,2023-12-19,-25.05
cust34404,22,2023-12-01,2023-12-22,25.05
cust34404,22,2023-12-01,2023-12-26,-25.05
cust34435,22,2023-12-01,2023-12-17,25.05
cust34435,22,2023-12-01,2023-12-22,25.05
cust34435,22,2023-12-01,2023-12-27,-25.05
cust34435,22,2023-12-01,2023-12-20,-25.05
cust34445,22,2023-12-01,2023-12-01,39.0
cust34475,22,2023-12-01,2023-12-22,25.05
cust34475,22,2023-12-01,2023-12-19,-25.05
cust34475,22,2023-12-01,2023-12-17,25.05
cust34475,22,2023-12-01,2023-12-26,-25.05
cust34486,22,2023-12-01,2023-12-01,49.0
cust34493,22,2023-12-01,2023-12-20,-10.0
cust34493,22,2023-12-01,2023-12-17,10.0
cust34502,22,2023-12-01,2023-12-17,25.05
cust34502,22,2023-12-01,2023-12-19,-25.05
cust34524,22,2023-12-01,2023-12-17,25.05
cust34524,22,2023-12-01,2023-12-20,-25.05
cust34535,22,2023-12-01,2023-12-22,25.05
cust34535,22,2023-12-01,2023-12-26,-25.05
cust34535,22,2023-12-01,2023-12-17,25.05
cust34535,22,2023-12-01,2023-12-19,-25.05
cust34552,22,2023-12-01,2023-12-20,-25.05
cust34552,22,2023-12-01,2023-12-17,25.05
cust34552,22,2023-12-01,2023-12-22,25.05
cust34552,22,2023-12-01,2023-12-27,-25.05
cust34562,22,2023-12-01,2023-12-27,-25.05
cust34562,22,2023-12-01,2023-12-19,-25.05
cust34562,22,2023-12-01,2023-12-17,25.05
cust34562,22,2023-12-01,2023-12-22,25.05
cust34567,22,2023-12-01,2023-12-20,-25.05
cust34567,22,2023-12-01,2023-12-17,25.05
cust34567,22,2023-12-01,2023-12-22,25.05
cust34567,22,2023-12-01,2023-12-26,-25.05
cust34569,22,2023-12-01,2023-12-20,-10.0
cust34569,22,2023-12-01,2023-12-17,10.0
cust34571,22,2023-12-01,2023-12-22,25.05
cust34571,22,2023-12-01,2023-12-19,-25.05
cust34571,22,2023-12-01,2023-12-27,-25.05
cust34571,22,2023-12-01,2023-12-17,25.05
cust34582,22,2023-12-01,2023-12-20,-10.0
cust34582,22,2023-12-01,2023-12-17,10.0
cust34583,22,2023-12-01,2023-12-20,-25.05
cust34583,22,2023-12-01,2023-12-17,25.05
cust34584,22,2023-12-01,2023-12-20,-25.05
cust34584,22,2023-12-01,2023-12-17,25.05
cust34585,22,2023-12-01,2023-12-17,25.05
cust34585,22,2023-12-01,2023-12-20,-25.05
cust34595,22,2023-12-01,2023-12-20,-25.05
cust34595,22,2023-12-01,2023-12-27,-25.05
cust34595,22,2023-12-01,2023-12-17,25.05
cust34595,22,2023-12-01,2023-12-22,25.05
cust60353,22,2023-09-01,2023-09-01,19.99
cust60367,22,2023-06-01,2023-06-01,19.99
cust76235,22,2023-06-01,2023-06-01,19.99
cust76257,22,2023-06-01,2023-06-01,10.0
cust76286,22,2023-06-01,2023-06-01,19.99
cust76288,22,2023-06-01,2023-06-01,10.0
cust76289,22,2023-06-01,2023-06-01,10.0
cust76331,22,2023-06-01,2023-06-01,19.99
cust76332,22,2023-06-01,2023-06-01,19.99
cust76333,22,2023-06-01,2023-06-01,19.99
cust76338,22,2023-06-01,2023-06-01,19.99
cust76392,22,2023-06-01,2023-06-01,19.99
cust76406,22,2023-10-01,2023-10-01,10.0
cust76411,22,2023-06-01,2023-06-01,10.0
cust76474,22,2023-06-01,2023-06-01,19.99
cust76484,22,2023-10-01,2023-10-01,10.0
cust76489,22,2023-02-01,2023-02-01,39.0
cust76500,22,2023-10-01,2023-10-01,10.0
cust76550,22,2023-10-01,2023-10-01,10.0
cust76551,22,2023-06-01,2023-06-01,39.0
cust76595,22,2023-04-01,2023-04-01,19.99
cust76607,22,2023-06-01,2023-06-01,19.99
cust76617,22,2023-08-01,2023-08-01,19.99
cust76618,22,2023-06-01,2023-06-01,39.0
cust76619,22,2023-10-01,2023-10-01,10.0
cust76630,22,2023-10-01,2023-10-01,10.0
cust76675,22,2023-06-01,2023-06-01,39.0
cust76688,22,2023-06-01,2023-06-01,19.99
cust76696,22,2023-06-01,2023-06-01,19.99
cust76735,22,2023-02-01,2023-02-01,15.0
cust76746,22,2023-06-01,2023-06-01,10.0
cust76765,22,2023-06-01,2023-06-01,19.99
cust76797,22,2023-06-01,2023-06-01,19.99
cust76805,22,2023-03-01,2023-03-01,19.99
cust76806,22,2023-10-01,2023-10-01,29.0
cust76825,22,2023-06-01,2023-06-01,19.99
cust76828,22,2023-06-01,2023-06-01,39.0
cust76849,22,2023-08-01,2023-08-01,39.0
cust76870,22,2023-06-01,2023-06-01,39.0
cust76877,22,2023-03-01,2023-03-01,39.0
cust76894,22,2023-06-01,2023-06-01,19.99
cust76897,22,2023-10-01,2023-10-01,10.0
cust76923,22,2023-10-01,2023-10-01,19.99
cust76943,22,2023-06-01,2023-06-01,19.99
cust76960,22,2023-06-01,2023-06-01,19.99
cust76974,22,2023-02-01,2023-02-01,10.0
cust76992,22,2023-10-01,2023-10-01,10.0
cust77032,22,2023-10-01,2023-10-01,20.0
cust77034,22,2023-10-01,2023-10-01,10.0
cust77043,22,2023-06-01,2023-06-01,39.0
cust77065,22,2023-10-01,2023-10-01,10.0
cust77068,22,2023-06-01,2023-06-01,19.99
cust77076,22,2023-06-01,2023-06-01,19.99
cust77107,22,2023-06-01,2023-06-01,39.0
cust77116,22,2023-06-01,2023-06-01,19.99
cust77122,22,2023-10-01,2023-10-01,19.99
cust77152,22,2023-06-01,2023-06-01,19.99
cust77154,22,2023-10-01,2023-10-01,10.0
